Activity,Resource,Weekday,Case,Anomaly
33,2,2,456,1
34,2,2,456,1
35,2,2,456,1
36,2,2,456,1
37,2,2,456,1
38,2,2,456,1
39,2,2,456,1
138,2,2,456,1
47,4,5,456,1
48,4,5,456,1
49,5,3,456,1
50,5,3,456,1
51,5,3,456,1
52,5,3,456,1
4,1,1,457,1
5,1,1,457,1
6,1,1,457,1
7,1,1,457,1
8,1,1,457,1
10,5,3,457,1
11,5,3,457,1
15,5,5,457,1
16,5,5,457,1
125,5,2,457,1
17,5,2,457,1
126,5,2,457,1
18,5,2,457,1
127,5,2,457,1
128,5,2,457,1
20,5,2,457,1
73,5,2,457,1
21,5,2,457,1
22,5,2,457,1
23,5,2,457,1
24,5,2,457,1
25,5,2,457,1
26,5,2,457,1
27,5,2,457,1
30,5,2,457,1
53,5,3,457,1
54,5,3,457,1
55,5,2,457,1
170,5,2,457,1
171,5,2,457,1
174,5,2,457,1
56,5,2,457,1
31,5,2,457,1
47,1,1,457,1
161,5,5,457,1
48,5,3,457,1
79,5,5,457,1
112,5,5,457,1
113,5,5,457,1
162,5,5,457,1
114,5,5,457,1
115,5,1,457,1
163,5,1,457,1
164,5,5,457,1
165,5,5,457,1
176,5,5,457,1
166,5,1,457,1
167,5,1,457,1
168,5,5,457,1
177,5,1,457,1
49,5,5,457,1
49,5,2,457,1
89,5,5,457,1
90,5,5,457,1
91,5,1,457,1
139,5,5,457,1
92,5,5,457,1
93,5,5,457,1
140,5,5,457,1
141,5,5,457,1
50,5,2,457,1
51,5,2,457,1
52,5,2,457,1
4,4,6,458,1
5,4,3,458,1
6,4,3,458,1
7,4,3,458,1
8,4,3,458,1
9,4,3,458,1
59,4,3,458,1
103,10,5,458,1
10,4,3,458,1
11,4,3,458,1
13,10,5,458,1
14,4,3,458,1
15,10,5,458,1
16,10,5,458,1
17,10,5,458,1
126,10,5,458,1
18,10,5,458,1
127,10,5,458,1
128,10,5,458,1
20,10,5,458,1
73,10,5,458,1
21,10,5,458,1
22,10,5,458,1
23,10,5,458,1
24,10,5,458,1
25,10,5,458,1
26,10,5,458,1
27,10,5,458,1
30,2,2,458,1
53,2,2,458,1
54,2,2,458,1
55,2,2,458,1
56,2,2,458,1
31,2,2,458,1
32,2,2,458,1
33,2,2,458,1
34,2,2,458,1
35,2,2,458,1
36,2,2,458,1
37,2,2,458,1
38,2,2,458,1
39,2,2,458,1
138,2,2,458,1
47,4,3,458,1
161,5,5,458,1
48,4,3,458,1
79,5,5,458,1
112,5,5,458,1
113,5,5,458,1
162,5,5,458,1
114,5,5,458,1
115,5,5,458,1
163,5,5,458,1
164,5,5,458,1
165,5,5,458,1
176,5,5,458,1
166,5,5,458,1
167,5,5,458,1
168,5,5,458,1
177,5,5,458,1
49,10,5,458,1
50,10,5,458,1
51,10,5,458,1
312,10,5,458,1
313,10,5,458,1
291,10,5,458,1
314,10,5,458,1
315,10,5,458,1
316,10,5,458,1
292,10,5,458,1
345,10,5,458,1
346,10,5,458,1
347,10,6,458,1
348,10,5,458,1
317,10,5,458,1
318,10,5,458,1
349,10,4,458,1
350,10,4,458,1
296,10,5,458,1
325,10,5,458,1
326,10,5,458,1
4,1,2,459,1
5,1,4,459,1
6,1,4,459,1
7,1,4,459,1
8,1,4,459,1
10,1,4,459,1
11,1,4,459,1
14,1,4,459,1
15,5,2,459,1
16,5,2,459,1
17,5,2,459,1
126,5,2,459,1
18,5,2,459,1
127,5,2,459,1
128,5,2,459,1
20,5,2,459,1
73,5,2,459,1
21,5,2,459,1
22,5,2,459,1
23,5,2,459,1
24,5,2,459,1
25,5,2,459,1
26,5,2,459,1
27,5,2,459,1
30,5,2,459,1
53,2,5,459,1
54,2,5,459,1
55,5,2,459,1
170,5,2,459,1
171,2,5,459,1
174,2,5,459,1
56,2,5,459,1
31,2,5,459,1
32,2,5,459,1
33,2,5,459,1
34,2,5,459,1
35,2,3,459,1
36,2,3,459,1
37,2,5,459,1
38,2,3,459,1
39,2,5,459,1
138,2,5,459,1
47,1,4,459,1
48,1,4,459,1
49,5,2,459,1
50,5,2,459,1
51,5,2,459,1
52,5,2,459,1
4,4,3,460,1
5,4,3,460,1
6,4,3,460,1
7,4,3,460,1
8,4,3,460,1
9,4,3,460,1
10,4,3,460,1
11,4,3,460,1
14,4,3,460,1
15,5,5,460,1
123,5,5,460,1
124,5,5,460,1
16,5,5,460,1
17,5,5,460,1
126,5,5,460,1
18,5,5,460,1
127,5,5,460,1
128,5,5,460,1
20,5,5,460,1
73,5,5,460,1
21,5,5,460,1
22,5,5,460,1
23,5,5,460,1
24,5,5,460,1
25,5,5,460,1
26,5,5,460,1
27,5,5,460,1
30,5,4,460,1
53,2,2,460,1
54,2,2,460,1
55,5,4,460,1
170,5,4,460,1
171,5,4,460,1
174,5,4,460,1
56,5,4,460,1
31,2,2,460,1
32,2,2,460,1
33,2,2,460,1
34,2,2,460,1
35,2,2,460,1
36,2,2,460,1
37,2,2,460,1
38,2,2,460,1
39,2,2,460,1
138,2,2,460,1
47,4,3,460,1
48,4,3,460,1
49,5,5,460,1
50,5,5,460,1
51,5,5,460,1
52,5,5,460,1
4,6,2,461,1
5,6,4,461,1
6,6,4,461,1
7,6,4,461,1
8,6,4,461,1
10,6,4,461,1
11,6,4,461,1
14,6,4,461,1
15,5,4,461,1
16,5,4,461,1
17,5,4,461,1
126,5,4,461,1
18,5,4,461,1
127,5,4,461,1
128,5,4,461,1
20,5,4,461,1
73,5,4,461,1
21,5,4,461,1
22,5,4,461,1
23,5,4,461,1
24,5,4,461,1
25,5,4,461,1
26,5,4,461,1
27,5,4,461,1
30,5,5,461,1
53,2,1,461,1
54,2,1,461,1
55,5,5,461,1
170,5,5,461,1
171,5,5,461,1
174,5,5,461,1
56,5,5,461,1
31,2,1,461,1
32,2,1,461,1
33,2,1,461,1
34,2,1,461,1
35,2,1,461,1
36,2,1,461,1
37,2,1,461,1
38,2,1,461,1
39,2,1,461,1
138,2,1,461,1
47,6,4,461,1
48,6,4,461,1
49,5,4,461,1
50,5,4,461,1
51,5,4,461,1
52,5,4,461,1
4,4,4,462,1
5,4,3,462,1
6,4,3,462,1
7,4,3,462,1
8,4,3,462,1
9,2,3,462,1
10,5,2,462,1
11,5,2,462,1
15,5,3,462,1
16,5,3,462,1
125,5,5,462,1
47,5,2,462,1
161,5,4,462,1
48,5,2,462,1
79,5,3,462,1
112,5,3,462,1
113,5,3,462,1
162,5,3,462,1
114,5,3,462,1
164,5,4,462,1
322,5,4,462,1
332,5,4,462,1
165,5,4,462,1
176,5,4,462,1
166,5,4,462,1
167,5,4,462,1
168,5,4,462,1
177,5,4,462,1
49,5,3,462,1
49,5,5,462,1
89,5,3,462,1
90,5,3,462,1
91,5,3,462,1
139,5,3,462,1
92,5,1,462,1
93,5,1,462,1
140,5,1,462,1
141,5,1,462,1
208,5,5,462,1
230,5,5,462,1
231,5,5,462,1
232,5,5,462,1
233,5,5,462,1
234,5,5,462,1
235,5,5,462,1
236,5,5,462,1
237,5,5,462,1
238,5,5,462,1
239,5,5,462,1
240,5,5,462,1
241,5,5,462,1
4,1,5,463,1
5,1,2,463,1
6,1,2,463,1
7,1,2,463,1
8,1,2,463,1
9,5,2,463,1
10,1,2,463,1
11,1,2,463,1
13,1,2,463,1
14,1,2,463,1
15,5,4,463,1
123,5,4,463,1
124,5,4,463,1
16,5,4,463,1
17,5,4,463,1
126,5,4,463,1
18,5,4,463,1
127,5,4,463,1
128,5,4,463,1
20,5,4,463,1
73,5,4,463,1
21,5,4,463,1
22,5,4,463,1
23,5,4,463,1
24,5,4,463,1
25,5,4,463,1
26,5,4,463,1
27,5,4,463,1
30,5,4,463,1
53,2,2,463,1
54,2,2,463,1
55,5,3,463,1
170,5,3,463,1
171,5,3,463,1
174,5,3,463,1
56,5,3,463,1
31,2,2,463,1
32,2,2,463,1
33,2,2,463,1
34,2,2,463,1
35,2,2,463,1
36,2,2,463,1
37,2,2,463,1
38,2,2,463,1
39,2,2,463,1
138,2,2,463,1
47,1,2,463,1
48,1,2,463,1
49,5,4,463,1
50,5,4,463,1
51,5,4,463,1
52,5,4,463,1
4,1,4,464,1
5,1,1,464,1
6,1,1,464,1
7,1,1,464,1
8,1,1,464,1
9,10,1,464,1
10,1,1,464,1
11,1,1,464,1
13,10,5,464,1
14,1,1,464,1
15,10,5,464,1
16,10,5,464,1
17,10,5,464,1
126,10,5,464,1
18,10,5,464,1
127,10,5,464,1
128,10,5,464,1
20,10,5,464,1
73,10,5,464,1
21,10,5,464,1
22,10,5,464,1
23,10,5,464,1
24,10,5,464,1
25,10,5,464,1
26,10,5,464,1
27,10,5,464,1
30,2,5,464,1
53,2,5,464,1
54,2,5,464,1
55,2,5,464,1
56,2,5,464,1
31,2,5,464,1
32,2,5,464,1
33,2,5,464,1
34,2,5,464,1
35,2,5,464,1
36,2,5,464,1
37,2,5,464,1
38,2,5,464,1
39,2,5,464,1
138,2,5,464,1
47,1,1,464,1
48,1,1,464,1
49,10,5,464,1
50,10,5,464,1
51,10,5,464,1
52,10,5,464,1
4,1,5,465,1
5,1,4,465,1
6,1,4,465,1
7,1,4,465,1
8,1,4,465,1
9,10,4,465,1
10,1,4,465,1
11,1,4,465,1
13,1,4,465,1
14,1,4,465,1
15,10,2,465,1
16,10,2,465,1
17,10,2,465,1
126,10,2,465,1
18,10,2,465,1
127,10,2,465,1
128,10,2,465,1
20,10,2,465,1
73,10,2,465,1
21,10,2,465,1
22,10,2,465,1
23,10,2,465,1
24,10,2,465,1
25,10,2,465,1
26,10,2,465,1
27,10,2,465,1
30,2,2,465,1
53,2,5,465,1
54,2,5,465,1
55,2,2,465,1
56,2,2,465,1
31,2,2,465,1
32,2,2,465,1
33,2,2,465,1
34,2,2,465,1
35,2,5,465,1
36,2,5,465,1
37,2,2,465,1
38,2,5,465,1
39,2,2,465,1
138,2,2,465,1
47,1,4,465,1
48,1,4,465,1
49,10,2,465,1
50,10,2,465,1
51,10,2,465,1
52,10,2,465,1
4,6,6,466,1
5,6,1,466,1
6,6,1,466,1
7,6,1,466,1
8,6,1,466,1
9,10,1,466,1
10,6,1,466,1
11,6,1,466,1
13,10,5,466,1
14,6,1,466,1
15,10,5,466,1
123,10,5,466,1
124,10,5,466,1
16,10,5,466,1
17,10,5,466,1
126,10,5,466,1
18,10,5,466,1
127,10,5,466,1
128,10,5,466,1
20,10,5,466,1
73,10,5,466,1
21,10,5,466,1
22,10,5,466,1
23,10,5,466,1
24,10,1,466,1
25,10,1,466,1
26,10,1,466,1
27,10,1,466,1
30,2,2,466,1
53,2,1,466,1
54,2,1,466,1
55,2,2,466,1
56,2,2,466,1
31,2,2,466,1
32,2,2,466,1
33,2,2,466,1
34,2,2,466,1
35,2,1,466,1
36,2,1,466,1
37,2,2,466,1
38,2,1,466,1
39,2,2,466,1
138,2,2,466,1
47,6,1,466,1
48,6,1,466,1
49,10,5,466,1
50,10,5,466,1
51,10,1,466,1
312,10,1,466,1
313,10,1,466,1
291,10,1,466,1
314,10,1,466,1
315,10,1,466,1
316,10,1,466,1
292,10,1,466,1
345,10,1,466,1
346,10,1,466,1
347,10,6,466,1
348,10,1,466,1
317,10,1,466,1
318,10,1,466,1
349,10,1,466,1
350,10,4,466,1
296,10,1,466,1
325,10,1,466,1
326,10,1,466,1
4,6,5,467,1
5,6,1,467,1
6,6,1,467,1
7,6,1,467,1
8,6,1,467,1
9,10,1,467,1
10,6,1,467,1
11,10,2,467,1
15,10,2,467,1
16,10,2,467,1
17,10,2,467,1
126,10,2,467,1
18,10,2,467,1
127,10,2,467,1
128,10,2,467,1
20,10,2,467,1
73,10,2,467,1
21,10,2,467,1
22,10,2,467,1
23,10,2,467,1
24,10,2,467,1
25,10,2,467,1
26,10,2,467,1
27,10,2,467,1
30,2,2,467,1
53,2,2,467,1
54,2,2,467,1
55,2,2,467,1
56,2,2,467,1
31,2,2,467,1
32,2,2,467,1
33,2,2,467,1
34,2,2,467,1
35,2,2,467,1
36,2,2,467,1
37,2,2,467,1
38,2,2,467,1
39,2,2,467,1
138,2,2,467,1
47,6,1,467,1
48,6,1,467,1
49,10,2,467,1
50,10,2,467,1
51,10,2,467,1
312,10,2,467,1
313,10,2,467,1
291,10,2,467,1
314,10,2,467,1
315,10,2,467,1
316,10,4,467,1
292,10,2,467,1
345,10,2,467,1
346,10,2,467,1
347,10,6,467,1
348,10,4,467,1
317,10,2,467,1
318,10,2,467,1
349,10,4,467,1
350,10,4,467,1
296,10,2,467,1
325,10,2,467,1
326,10,2,467,1
4,4,1,468,1
5,4,5,468,1
6,4,5,468,1
7,4,5,468,1
8,4,5,468,1
9,4,5,468,1
10,4,5,468,1
11,4,5,468,1
13,4,5,468,1
14,4,5,468,1
15,10,2,468,1
16,10,2,468,1
17,10,2,468,1
126,10,2,468,1
18,10,2,468,1
127,10,2,468,1
128,10,2,468,1
20,10,2,468,1
73,10,2,468,1
21,10,2,468,1
22,10,2,468,1
23,10,2,468,1
24,10,2,468,1
25,10,2,468,1
26,10,2,468,1
27,10,2,468,1
30,2,1,468,1
53,2,5,468,1
54,2,5,468,1
55,2,1,468,1
56,2,1,468,1
31,2,1,468,1
32,2,1,468,1
33,2,1,468,1
34,2,1,468,1
35,2,5,468,1
36,2,5,468,1
37,2,1,468,1
38,2,5,468,1
39,2,1,468,1
138,2,1,468,1
47,4,5,468,1
48,4,5,468,1
49,10,2,468,1
50,10,2,468,1
51,10,2,468,1
52,10,2,468,1
4,1,3,469,1
5,1,4,469,1
6,1,4,469,1
7,1,4,469,1
8,1,4,469,1
9,10,4,469,1
10,1,4,469,1
11,1,4,469,1
13,10,2,469,1
14,1,4,469,1
15,10,2,469,1
16,10,2,469,1
17,10,2,469,1
126,10,2,469,1
18,10,2,469,1
127,10,2,469,1
128,10,2,469,1
20,10,2,469,1
73,10,2,469,1
21,10,2,469,1
22,10,2,469,1
23,10,2,469,1
24,10,2,469,1
25,10,2,469,1
26,10,2,469,1
27,10,2,469,1
30,2,1,469,1
53,2,5,469,1
54,2,5,469,1
55,2,1,469,1
56,2,1,469,1
31,2,1,469,1
32,2,1,469,1
33,2,1,469,1
34,2,1,469,1
35,2,5,469,1
36,2,5,469,1
37,2,1,469,1
38,2,5,469,1
39,2,1,469,1
138,2,1,469,1
47,1,4,469,1
48,1,4,469,1
49,10,2,469,1
50,10,2,469,1
51,10,2,469,1
312,10,2,469,1
313,10,2,469,1
291,10,2,469,1
314,10,2,469,1
315,10,2,469,1
316,10,2,469,1
292,10,2,469,1
345,10,2,469,1
346,10,2,469,1
347,10,6,469,1
348,10,2,469,1
317,10,2,469,1
318,10,2,469,1
349,10,4,469,1
350,10,4,469,1
296,10,2,469,1
325,10,2,469,1
326,10,2,469,1
4,1,5,470,1
5,1,4,470,1
6,1,4,470,1
7,1,4,470,1
40,4,5,470,1
78,4,5,470,1
245,4,5,470,1
351,4,5,470,1
246,4,5,470,1
247,4,5,470,1
256,4,5,470,1
257,4,5,470,1
267,4,5,470,1
4,4,2,471,1
5,4,4,471,1
6,4,4,471,1
7,4,4,471,1
8,4,4,471,1
9,4,4,471,1
10,4,4,471,1
11,4,4,471,1
13,4,4,471,1
14,4,4,471,1
15,10,1,471,1
123,10,1,471,1
124,10,1,471,1
16,10,1,471,1
67,10,1,471,1
68,10,1,471,1
125,10,1,471,1
17,10,1,471,1
126,10,1,471,1
18,10,1,471,1
127,10,1,471,1
128,10,1,471,1
20,10,1,471,1
73,10,1,471,1
21,10,1,471,1
22,10,1,471,1
23,10,1,471,1
24,10,1,471,1
25,10,1,471,1
26,10,1,471,1
27,10,1,471,1
30,2,5,471,1
53,2,1,471,1
54,2,1,471,1
55,2,5,471,1
56,2,5,471,1
31,2,5,471,1
32,2,5,471,1
33,2,5,471,1
34,2,5,471,1
35,2,5,471,1
36,2,5,471,1
37,2,5,471,1
38,2,5,471,1
39,2,5,471,1
138,2,5,471,1
47,4,4,471,1
48,4,4,471,1
49,10,1,471,1
49,10,1,471,1
89,10,1,471,1
90,10,1,471,1
91,10,1,471,1
139,10,1,471,1
92,10,1,471,1
93,10,1,471,1
140,10,1,471,1
141,10,1,471,1
50,10,1,471,1
51,10,1,471,1
52,10,1,471,1
4,1,3,472,1
5,1,1,472,1
6,1,1,472,1
7,1,1,472,1
8,1,1,472,1
9,5,1,472,1
10,1,1,472,1
11,1,1,472,1
13,1,1,472,1
14,1,1,472,1
15,5,5,472,1
16,5,5,472,1
17,5,5,472,1
126,5,5,472,1
18,5,5,472,1
127,5,5,472,1
128,5,5,472,1
20,5,5,472,1
73,5,5,472,1
21,5,5,472,1
22,5,5,472,1
23,5,5,472,1
24,5,5,472,1
25,5,5,472,1
26,5,5,472,1
27,5,5,472,1
30,5,2,472,1
53,5,2,472,1
54,5,2,472,1
55,5,2,472,1
170,5,2,472,1
171,5,2,472,1
172,5,2,472,1
173,5,2,472,1
174,5,2,472,1
56,5,2,472,1
31,5,2,472,1
32,5,2,472,1
33,5,2,472,1
34,5,2,472,1
35,5,2,472,1
36,5,2,472,1
37,5,2,472,1
38,5,2,472,1
39,5,2,472,1
138,2,3,472,1
47,1,1,472,1
48,1,1,472,1
49,5,5,472,1
50,5,5,472,1
51,5,5,472,1
52,5,5,472,1
4,1,3,473,1
5,1,1,473,1
6,1,1,473,1
7,1,1,473,1
8,1,1,473,1
9,10,4,473,1
10,1,1,473,1
11,1,1,473,1
13,1,1,473,1
14,1,1,473,1
15,10,1,473,1
123,10,1,473,1
124,10,1,473,1
16,10,1,473,1
17,10,1,473,1
126,10,1,473,1
18,10,1,473,1
127,10,1,473,1
128,10,1,473,1
20,10,1,473,1
73,10,1,473,1
21,10,1,473,1
22,10,3,473,1
23,10,3,473,1
24,10,3,473,1
25,10,3,473,1
26,10,3,473,1
27,10,3,473,1
30,2,2,473,1
53,2,2,473,1
54,2,2,473,1
55,2,2,473,1
56,2,2,473,1
31,2,2,473,1
32,2,2,473,1
33,2,2,473,1
34,2,2,473,1
35,2,2,473,1
36,2,2,473,1
37,2,2,473,1
38,2,2,473,1
39,2,2,473,1
138,2,2,473,1
47,1,1,473,1
161,10,1,473,1
48,1,1,473,1
79,10,1,473,1
112,10,1,473,1
113,10,1,473,1
162,10,1,473,1
114,10,1,473,1
164,10,1,473,1
322,10,1,473,1
332,10,1,473,1
165,10,1,473,1
166,10,1,473,1
167,10,1,473,1
168,10,1,473,1
49,10,1,473,1
50,10,1,473,1
51,10,3,473,1
52,10,3,473,1
4,4,1,474,1
5,4,4,474,1
6,4,4,474,1
7,4,4,474,1
8,4,4,474,1
9,4,4,474,1
10,4,4,474,1
11,4,4,474,1
15,5,4,474,1
16,5,4,474,1
47,4,4,474,1
48,4,4,474,1
49,5,4,474,1
89,5,4,474,1
90,5,4,474,1
91,5,4,474,1
139,5,4,474,1
92,5,4,474,1
230,5,4,474,1
231,5,4,474,1
232,5,4,474,1
233,5,4,474,1
234,5,4,474,1
235,5,4,474,1
236,5,4,474,1
237,5,4,474,1
238,5,4,474,1
239,5,4,474,1
240,5,2,474,1
241,5,2,474,1
4,6,4,475,1
5,6,4,475,1
6,6,4,475,1
7,6,4,475,1
8,6,4,475,1
9,6,4,475,1
10,6,4,475,1
11,6,4,475,1
13,10,2,475,1
14,6,4,475,1
15,6,4,475,1
16,10,2,475,1
125,10,5,475,1
17,10,5,475,1
126,10,5,475,1
18,10,5,475,1
127,10,5,475,1
128,10,5,475,1
20,10,5,475,1
73,10,5,475,1
21,10,5,475,1
22,10,5,475,1
23,10,5,475,1
24,10,5,475,1
25,10,5,475,1
26,10,5,475,1
27,10,5,475,1
30,2,5,475,1
53,2,1,475,1
54,2,1,475,1
55,2,5,475,1
56,2,5,475,1
31,2,5,475,1
32,2,5,475,1
33,2,5,475,1
34,2,5,475,1
35,2,5,475,1
36,2,5,475,1
37,2,5,475,1
38,2,5,475,1
39,2,5,475,1
138,2,5,475,1
47,6,4,475,1
48,6,4,475,1
49,10,2,475,1
49,10,5,475,1
89,10,2,475,1
90,10,2,475,1
91,10,2,475,1
139,10,2,475,1
92,10,2,475,1
93,10,2,475,1
140,10,2,475,1
141,10,5,475,1
50,10,5,475,1
51,10,5,475,1
52,10,5,475,1
4,1,5,476,1
5,1,4,476,1
6,1,4,476,1
7,1,4,476,1
8,1,4,476,1
9,10,4,476,1
10,1,4,476,1
11,1,4,476,1
13,1,4,476,1
14,1,4,476,1
15,10,1,476,1
16,10,1,476,1
17,10,1,476,1
126,10,1,476,1
18,10,1,476,1
127,10,1,476,1
128,10,1,476,1
20,10,1,476,1
73,10,1,476,1
21,10,1,476,1
22,10,1,476,1
23,10,1,476,1
24,10,1,476,1
25,10,1,476,1
26,10,1,476,1
27,10,1,476,1
30,2,5,476,1
53,2,1,476,1
54,2,1,476,1
55,2,5,476,1
56,2,5,476,1
31,2,5,476,1
32,2,5,476,1
33,2,5,476,1
34,2,5,476,1
35,2,5,476,1
36,2,5,476,1
37,2,5,476,1
38,2,5,476,1
39,2,5,476,1
138,2,5,476,1
47,1,4,476,1
48,1,4,476,1
49,10,1,476,1
50,10,1,476,1
51,10,1,476,1
52,10,1,476,1
4,1,3,477,1
5,1,2,477,1
6,1,2,477,1
7,1,2,477,1
8,1,2,477,1
9,5,2,477,1
10,1,2,477,1
11,1,2,477,1
13,1,2,477,1
14,1,2,477,1
15,5,3,477,1
16,5,3,477,1
17,5,3,477,1
126,5,3,477,1
18,5,3,477,1
127,5,3,477,1
128,5,3,477,1
20,5,3,477,1
73,5,3,477,1
21,5,3,477,1
22,5,3,477,1
23,5,3,477,1
24,5,3,477,1
25,5,3,477,1
26,5,3,477,1
27,5,3,477,1
30,5,3,477,1
53,2,2,477,1
54,2,2,477,1
55,5,3,477,1
170,5,3,477,1
171,5,3,477,1
174,2,2,477,1
56,2,2,477,1
31,2,2,477,1
32,2,2,477,1
33,2,2,477,1
34,2,2,477,1
35,2,2,477,1
36,2,2,477,1
37,2,2,477,1
38,2,2,477,1
39,2,2,477,1
138,2,2,477,1
47,1,2,477,1
48,1,2,477,1
49,5,3,477,1
50,5,3,477,1
51,5,3,477,1
52,5,3,477,1
4,1,4,478,1
5,1,2,478,1
6,1,2,478,1
7,1,2,478,1
8,1,2,478,1
9,5,2,478,1
10,1,2,478,1
11,1,2,478,1
14,1,2,478,1
15,5,3,478,1
16,5,3,478,1
47,1,2,478,1
48,1,2,478,1
49,5,3,478,1
89,5,3,478,1
90,5,3,478,1
91,5,4,478,1
139,5,3,478,1
92,5,2,478,1
230,5,5,478,1
231,5,5,478,1
232,5,5,478,1
233,5,5,478,1
234,5,5,478,1
235,5,5,478,1
236,5,5,478,1
237,5,5,478,1
238,5,5,478,1
239,5,5,478,1
240,5,5,478,1
241,5,5,478,1
4,4,1,479,1
5,4,3,479,1
6,4,3,479,1
7,4,3,479,1
8,4,3,479,1
9,4,3,479,1
59,4,3,479,1
103,5,2,479,1
10,4,3,479,1
11,4,3,479,1
13,4,3,479,1
14,4,3,479,1
15,5,2,479,1
16,5,2,479,1
17,5,2,479,1
126,5,2,479,1
18,5,2,479,1
127,5,2,479,1
128,5,2,479,1
20,5,2,479,1
73,5,2,479,1
21,5,2,479,1
22,5,2,479,1
23,5,2,479,1
24,5,2,479,1
25,5,2,479,1
26,5,2,479,1
27,5,2,479,1
30,5,2,479,1
53,2,5,479,1
54,2,5,479,1
55,5,2,479,1
170,5,2,479,1
171,5,2,479,1
174,2,1,479,1
56,2,1,479,1
31,2,1,479,1
32,2,1,479,1
33,2,1,479,1
34,2,1,479,1
35,2,5,479,1
36,2,5,479,1
37,2,1,479,1
38,2,5,479,1
39,2,1,479,1
138,2,1,479,1
47,4,3,479,1
48,4,3,479,1
49,5,2,479,1
50,5,2,479,1
51,5,2,479,1
52,5,2,479,1
4,4,4,480,1
5,4,5,480,1
6,4,5,480,1
7,4,5,480,1
8,4,5,480,1
9,4,5,480,1
59,4,5,480,1
103,10,5,480,1
10,4,5,480,1
11,4,5,480,1
13,4,5,480,1
14,4,5,480,1
15,10,5,480,1
16,10,5,480,1
125,10,1,480,1
17,10,1,480,1
126,10,1,480,1
18,10,1,480,1
127,10,1,480,1
128,10,1,480,1
20,10,1,480,1
73,10,1,480,1
21,10,1,480,1
22,10,1,480,1
23,10,1,480,1
24,10,1,480,1
25,10,1,480,1
26,10,1,480,1
27,10,1,480,1
30,2,5,480,1
53,2,5,480,1
54,2,5,480,1
55,2,5,480,1
56,2,5,480,1
31,2,5,480,1
32,2,5,480,1
33,2,5,480,1
34,2,5,480,1
35,2,5,480,1
36,2,5,480,1
37,2,5,480,1
38,2,5,480,1
39,2,5,480,1
138,2,5,480,1
47,4,5,480,1
48,4,5,480,1
49,10,5,480,1
49,10,1,480,1
89,10,5,480,1
90,10,5,480,1
91,10,5,480,1
139,10,5,480,1
92,10,1,480,1
93,10,1,480,1
140,10,1,480,1
141,10,1,480,1
50,10,1,480,1
51,10,1,480,1
312,10,1,480,1
313,10,1,480,1
291,10,1,480,1
314,10,1,480,1
315,10,1,480,1
316,10,5,480,1
292,10,1,480,1
345,10,1,480,1
346,10,1,480,1
347,10,5,480,1
348,10,5,480,1
317,10,1,480,1
318,10,1,480,1
349,10,4,480,1
350,10,4,480,1
296,10,1,480,1
325,10,1,480,1
326,10,1,480,1
4,6,4,481,1
5,6,5,481,1
6,6,5,481,1
7,6,5,481,1
8,6,5,481,1
9,6,5,481,1
10,6,5,481,1
11,6,5,481,1
14,6,5,481,1
15,5,5,481,1
16,5,5,481,1
17,5,5,481,1
126,5,5,481,1
18,5,5,481,1
127,5,5,481,1
128,5,5,481,1
20,5,5,481,1
73,5,5,481,1
21,5,5,481,1
22,5,5,481,1
23,5,5,481,1
24,5,5,481,1
25,5,5,481,1
26,5,5,481,1
27,5,5,481,1
30,5,3,481,1
53,2,5,481,1
54,2,5,481,1
55,5,3,481,1
56,5,3,481,1
31,2,1,481,1
32,2,1,481,1
33,2,1,481,1
34,2,1,481,1
35,2,1,481,1
36,2,1,481,1
37,2,1,481,1
38,2,5,481,1
39,2,1,481,1
138,2,1,481,1
47,6,5,481,1
48,6,5,481,1
49,5,5,481,1
50,5,5,481,1
51,5,5,481,1
52,5,5,481,1
4,4,4,482,1
5,4,5,482,1
6,4,5,482,1
7,4,5,482,1
8,4,5,482,1
9,4,5,482,1
10,4,5,482,1
11,4,5,482,1
14,4,5,482,1
15,5,1,482,1
16,5,1,482,1
125,5,5,482,1
17,5,5,482,1
126,5,5,482,1
18,5,5,482,1
127,5,5,482,1
128,5,5,482,1
20,5,5,482,1
73,5,5,482,1
21,5,5,482,1
22,5,5,482,1
23,5,5,482,1
24,5,5,482,1
25,5,5,482,1
26,5,5,482,1
27,5,5,482,1
28,5,5,482,1
29,5,5,482,1
30,5,5,482,1
31,5,5,482,1
32,5,5,482,1
33,2,5,482,1
34,2,5,482,1
35,2,5,482,1
36,2,5,482,1
37,2,5,482,1
38,2,5,482,1
39,2,5,482,1
138,2,5,482,1
47,4,5,482,1
48,4,5,482,1
49,5,1,482,1
49,5,5,482,1
89,5,1,482,1
90,5,1,482,1
91,5,1,482,1
139,5,1,482,1
92,1,4,482,1
93,1,4,482,1
140,1,4,482,1
141,1,4,482,1
50,5,5,482,1
51,5,5,482,1
52,5,5,482,1
4,4,2,483,1
5,4,3,483,1
6,4,3,483,1
7,4,3,483,1
8,4,3,483,1
9,4,3,483,1
59,4,3,483,1
103,10,5,483,1
10,4,3,483,1
11,4,3,483,1
13,10,5,483,1
14,4,3,483,1
15,10,5,483,1
16,10,5,483,1
17,10,5,483,1
126,10,5,483,1
18,10,5,483,1
127,10,5,483,1
128,10,5,483,1
20,10,5,483,1
73,10,5,483,1
21,10,5,483,1
22,10,5,483,1
23,10,5,483,1
24,10,5,483,1
